3.973506e+01, -8.820867e+00, -94.488

3.973505e+01, -8.820880e+00, -91.332

3.973504e+01, -8.820892e+00, -89.045

3.973503e+01, -8.820898e+00, -93.055

3.973503e+01, -8.820905e+00, -90.048

3.973502e+01, -8.820910e+00, -94.77

3.973501e+01, -8.820913e+00, -96.438

3.973501e+01, -8.820918e+00, -94.989

3.973499e+01, -8.820923e+00, -93.146

3.973498e+01, -8.820930e+00, -88.602

3.973497e+01, -8.820937e+00, -95.902

3.973497e+01, -8.820942e+00, -91.217

3.973496e+01, -8.820947e+00, -87.182

3.973495e+01, -8.820952e+00, -90.76

3.973494e+01, -8.820958e+00, -92.037

3.973493e+01, -8.820963e+00, -94.963

3.973492e+01, -8.820968e+00, -92.239

3.973492e+01, -8.820972e+00, -91.027

3.973491e+01, -8.820973e+00, -96.357

3.973491e+01, -8.820975e+00, -95.666

3.973491e+01, -8.820975e+00, -88.255

3.973491e+01, -8.820977e+00, -91.85

3.973491e+01, -8.820977e+00, -87.401

3.973490e+01, -8.820977e+00, -97.419

3.973490e+01, -8.820978e+00, -89.93

3.973489e+01, -8.820973e+00, -93.719

3.973488e+01, -8.820970e+00, -84.624

3.973488e+01, -8.820965e+00, -87.862

3.973487e+01, -8.820958e+00, -96.586

3.973486e+01, -8.820952e+00, -88.263

3.973485e+01, -8.820942e+00, -89.567

3.973484e+01, -8.820933e+00, -90.917

3.973483e+01, -8.820927e+00, -82.697

3.973482e+01, -8.820923e+00, -87.257

3.973481e+01, -8.820917e+00, -91.336

3.973480e+01, -8.820913e+00, -82.307

3.973480e+01, -8.820912e+00, -83.697

3.973480e+01, -8.820912e+00, -81.373

3.973480e+01, -8.820910e+00, -81.423

3.973480e+01, -8.820910e+00, -85.114

3.973480e+01, -8.820912e+00, -85.401

3.973480e+01, -8.820907e+00, -82.615

3.973480e+01, -8.820905e+00, -83.47

3.973480e+01, -8.820905e+00, -80.154

3.973480e+01, -8.820903e+00, -88.487

3.973480e+01, -8.820903e+00, -87.813

3.973480e+01, -8.820902e+00, -89.199

3.973480e+01, -8.820900e+00, -94.545

3.973479e+01, -8.820898e+00, -92.263

3.973478e+01, -8.820897e+00, -85.822

3.973477e+01, -8.820898e+00, -89.977

3.973476e+01, -8.820897e+00, -94.173

3.973474e+01, -8.820897e+00, -89.31

3.973474e+01, -8.820898e+00, -88.472

3.973473e+01, -8.820900e+00, -93.381

3.973472e+01, -8.820902e+00, -88.214

3.973471e+01, -8.820903e+00, -94.374

3.973470e+01, -8.820907e+00, -96.279

3.973470e+01, -8.820912e+00, -93.578

3.973470e+01, -8.820912e+00, -81.485

3.973470e+01, -8.820908e+00, -82.543

3.973470e+01, -8.820907e+00, -89.998

3.973470e+01, -8.820907e+00, -91.777

3.973470e+01, -8.820907e+00, -86.94

3.973470e+01, -8.820907e+00, -82.269

3.973470e+01, -8.820907e+00, -83.836

3.973470e+01, -8.820907e+00, -87.266

3.973470e+01, -8.820912e+00, -86.648

3.973470e+01, -8.820920e+00, -84.548

3.973469e+01, -8.820927e+00, -93.025

3.973469e+01, -8.820935e+00, -91.066

3.973469e+01, -8.820942e+00, -87.594

3.973469e+01, -8.820948e+00, -87.929

3.973468e+01, -8.820958e+00, -86.784

3.973468e+01, -8.820967e+00, -88.017

3.973468e+01, -8.820977e+00, -84.594

3.973467e+01, -8.820983e+00, -84.532

3.973467e+01, -8.820990e+00, -86.05

3.973466e+01, -8.820997e+00, -93.803

3.973466e+01, -8.821003e+00, -92.48

3.973466e+01, -8.821010e+00, -94.144

3.973465e+01, -8.821015e+00, -95.164

3.973465e+01, -8.821023e+00, -84.039

3.973465e+01, -8.821032e+00, -88.256

3.973464e+01, -8.821040e+00, -91.067

3.973464e+01, -8.821047e+00, -94.363

3.973464e+01, -8.821052e+00, -96.518

3.973463e+01, -8.821055e+00, -92.832

3.973463e+01, -8.821060e+00, -97.175

3.973462e+01, -8.821067e+00, -92.738

3.973462e+01, -8.821072e+00, -95.106

3.973462e+01, -8.821072e+00, -92.334

3.973463e+01, -8.821078e+00, -89.784

3.973462e+01, -8.821082e+00, -92.705

3.973462e+01, -8.821085e+00, -97.146

3.973463e+01, -8.821092e+00, -97.293

3.973464e+01, -8.821097e+00, -93.194

3.973466e+01, -8.821098e+00, -92.007

3.973466e+01, -8.821100e+00, -93.104

3.973464e+01, -8.821092e+00, -94.184

3.973463e+01, -8.821082e+00, -93.583

3.973463e+01, -8.821075e+00, -94.268

3.973464e+01, -8.821070e+00, -94.591

3.973465e+01, -8.821067e+00, -85.877

3.973466e+01, -8.821062e+00, -94.484

3.973467e+01, -8.821053e+00, -97.143

3.973468e+01, -8.821047e+00, -87.058

3.973468e+01, -8.821040e+00, -96.708

3.973469e+01, -8.821035e+00, -91.51

3.973470e+01, -8.821028e+00, -93.156

3.973470e+01, -8.821020e+00, -90.032

3.973471e+01, -8.821010e+00, -89.632

3.973471e+01, -8.821000e+00, -92.61

3.973472e+01, -8.820992e+00, -92.688

3.973472e+01, -8.820980e+00, -83.453

3.973473e+01, -8.820968e+00, -93.277

3.973473e+01, -8.820953e+00, -80.847

3.973473e+01, -8.820937e+00, -82.366

3.973474e+01, -8.820922e+00, -80.209

3.973473e+01, -8.820907e+00, -93.263

3.973473e+01, -8.820895e+00, -90.929

3.973473e+01, -8.820883e+00, -87.101

3.973473e+01, -8.820873e+00, -89.93

3.973474e+01, -8.820860e+00, -85.383

3.973474e+01, -8.820848e+00, -87.163

3.973474e+01, -8.820835e+00, -91.419

3.973474e+01, -8.820825e+00, -84.305

3.973474e+01, -8.820813e+00, -85.262

3.973475e+01, -8.820800e+00, -89.638

3.973474e+01, -8.820783e+00, -85.447

3.973475e+01, -8.820770e+00, -87.946

3.973475e+01, -8.820762e+00, -90.313

3.973476e+01, -8.820753e+00, -88.142

3.973477e+01, -8.820745e+00, -91.633

3.973477e+01, -8.820738e+00, -88.067

3.973478e+01, -8.820732e+00, -85.795

3.973478e+01, -8.820723e+00, -89.283

3.973479e+01, -8.820717e+00, -86.234

3.973479e+01, -8.820708e+00, -86.204

3.973480e+01, -8.820700e+00, -85.64

3.973480e+01, -8.820688e+00, -85.193

3.973480e+01, -8.820675e+00, -82.903

3.973481e+01, -8.820663e+00, -90.256

3.973481e+01, -8.820655e+00, -83.543

3.973482e+01, -8.820645e+00, -84.471

3.973482e+01, -8.820637e+00, -83.422

3.973482e+01, -8.820628e+00, -85.488

3.973482e+01, -8.820617e+00, -84.698

3.973483e+01, -8.820607e+00, -89.03

3.973483e+01, -8.820593e+00, -84.31

3.973483e+01, -8.820580e+00, -89.402

3.973483e+01, -8.820568e+00, -90.466

3.973484e+01, -8.820557e+00, -91.482

3.973484e+01, -8.820545e+00, -81.384

3.973484e+01, -8.820533e+00, -82.29

3.973484e+01, -8.820522e+00, -80.167

3.973485e+01, -8.820510e+00, -84.486

3.973485e+01, -8.820502e+00, -83.166

3.973485e+01, -8.820490e+00, -90.828

3.973486e+01, -8.820487e+00, -88.546

3.973487e+01, -8.820485e+00, -93.329

3.973487e+01, -8.820487e+00, -92.41

3.973487e+01, -8.820480e+00, -85.401

3.973487e+01, -8.820470e+00, -91.763

3.973486e+01, -8.820457e+00, -87.783

3.973487e+01, -8.820448e+00, -83.853

3.973488e+01, -8.820442e+00, -94.416

3.973489e+01, -8.820440e+00, -90.182

3.973490e+01, -8.820430e+00, -94.635

3.973490e+01, -8.820418e+00, -94.625

3.973490e+01, -8.820412e+00, -84.357

3.973490e+01, -8.820402e+00, -95.282

3.973490e+01, -8.820392e+00, -88.055

3.973491e+01, -8.820383e+00, -97.029

3.973491e+01, -8.820382e+00, -91.556

3.973492e+01, -8.820378e+00, -90.662

3.973492e+01, -8.820377e+00, -92.054

3.973492e+01, -8.820370e+00, -96.665

3.973492e+01, -8.820360e+00, -83.622

3.973492e+01, -8.820352e+00, -80.177

3.973492e+01, -8.820343e+00, -84.599

3.973494e+01, -8.820338e+00, -86.481

3.973498e+01, -8.820357e+00, -89.828

3.973502e+01, -8.820368e+00, -88.613

3.973504e+01, -8.820383e+00, -89.666

3.973506e+01, -8.820393e+00, -85.117

3.973507e+01, -8.820400e+00, -87.974

3.973508e+01, -8.820407e+00, -92.443

3.973510e+01, -8.820415e+00, -86.238

3.973513e+01, -8.820428e+00, -82.893

3.973515e+01, -8.820440e+00, -83.045

3.973517e+01, -8.820443e+00, -94.865

3.973518e+01, -8.820435e+00, -95.169

3.973518e+01, -8.820427e+00, -87.333

3.973518e+01, -8.820415e+00, -86.656

3.973518e+01, -8.820407e+00, -87.479

3.973518e+01, -8.820398e+00, -80.431

3.973519e+01, -8.820392e+00, -92.505

3.973519e+01, -8.820383e+00, -85.996

3.973519e+01, -8.820377e+00, -88.974

3.973520e+01, -8.820367e+00, -92.971

3.973521e+01, -8.820358e+00, -90.903

3.973521e+01, -8.820352e+00, -94.384

3.973522e+01, -8.820348e+00, -93.156

3.973522e+01, -8.820342e+00, -91.632

3.973522e+01, -8.820335e+00, -93.982

3.973522e+01, -8.820328e+00, -90.271

3.973522e+01, -8.820320e+00, -93.519

3.973522e+01, -8.820312e+00, -97.102

3.973522e+01, -8.820307e+00, -96.888

3.973522e+01, -8.820302e+00, -95.121

3.973523e+01, -8.820295e+00, -96.946

3.973523e+01, -8.820287e+00, -96.609

3.973522e+01, -8.820275e+00, -96.263

3.973522e+01, -8.820262e+00, -92.398

3.973522e+01, -8.820250e+00, -93.42

3.973522e+01, -8.820238e+00, -97.126

3.973522e+01, -8.820227e+00, -96.14

3.973523e+01, -8.820213e+00, -94.07

3.973523e+01, -8.820203e+00, -95.733

3.973524e+01, -8.820192e+00, -95.905

3.973524e+01, -8.820178e+00, -96.459

3.973524e+01, -8.820168e+00, -95.978

3.973524e+01, -8.820158e+00, -96.987

3.973525e+01, -8.820148e+00, -96.857

3.973525e+01, -8.820138e+00, -96.929

3.973526e+01, -8.820127e+00, -97.03

3.973527e+01, -8.820115e+00, -97.201

3.973528e+01, -8.820103e+00, -97.038

3.973529e+01, -8.820095e+00, -97.063

3.973530e+01, -8.820088e+00, -96.457

3.973532e+01, -8.820082e+00, -96.439

3.973533e+01, -8.820080e+00, -97.024

3.973533e+01, -8.820077e+00, -96.784

3.973534e+01, -8.820073e+00, -96.013

3.973535e+01, -8.820075e+00, -94.607

3.973536e+01, -8.820077e+00, -94.691

3.973537e+01, -8.820082e+00, -96.426

3.973538e+01, -8.820087e+00, -96.732

3.973538e+01, -8.820093e+00, -97.259

3.973539e+01, -8.820103e+00, -97.368

3.973539e+01, -8.820112e+00, -96.233

3.973540e+01, -8.820123e+00, -95.989

3.973540e+01, -8.820137e+00, -97.467

3.973540e+01, -8.820152e+00, -97.077

3.973540e+01, -8.820167e+00, -97.459

3.973541e+01, -8.820183e+00, -97.13

3.973541e+01, -8.820198e+00, -97.056

3.973541e+01, -8.820213e+00, -96.608

3.973542e+01, -8.820228e+00, -96.108

3.973542e+01, -8.820243e+00, -96.659

3.973542e+01, -8.820257e+00, -96.926

3.973543e+01, -8.820272e+00, -96.814

3.973543e+01, -8.820290e+00, -96.173

3.973543e+01, -8.820305e+00, -94.757

3.973542e+01, -8.820315e+00, -95.459

3.973542e+01, -8.820323e+00, -95.031

3.973541e+01, -8.820333e+00, -93.871

3.973541e+01, -8.820345e+00, -93.841

3.973540e+01, -8.820355e+00, -96.964

3.973539e+01, -8.820365e+00, -93.698

3.973539e+01, -8.820375e+00, -94.234

3.973538e+01, -8.820387e+00, -95.217

3.973537e+01, -8.820395e+00, -95.669

3.973536e+01, -8.820407e+00, -93.623

3.973535e+01, -8.820417e+00, -93.287

3.973535e+01, -8.820428e+00, -97.085

3.973534e+01, -8.820438e+00, -92.968

3.973533e+01, -8.820450e+00, -87.768

3.973533e+01, -8.820463e+00, -96.821

3.973532e+01, -8.820473e+00, -88.755

3.973531e+01, -8.820483e+00, -95.397

3.973531e+01, -8.820483e+00, -93.643

3.973530e+01, -8.820478e+00, -95.865

3.973530e+01, -8.820470e+00, -92.047

3.973530e+01, -8.820463e+00, -96.613

3.973529e+01, -8.820458e+00, -92.833

3.973529e+01, -8.820455e+00, -94.612

3.973528e+01, -8.820448e+00, -96.798

3.973528e+01, -8.820442e+00, -93.997

3.973527e+01, -8.820435e+00, -92.729

3.973526e+01, -8.820427e+00, -92.303

3.973525e+01, -8.820417e+00, -94.104

3.973524e+01, -8.820407e+00, -90.519

3.973524e+01, -8.820397e+00, -96.481

3.973523e+01, -8.820387e+00, -94.334

3.973522e+01, -8.820378e+00, -93.227

3.973521e+01, -8.820370e+00, -95.096

3.973520e+01, -8.820367e+00, -91.992

3.973520e+01, -8.820370e+00, -93.611

3.973519e+01, -8.820377e+00, -89.012

3.973518e+01, -8.820387e+00, -86.45

3.973518e+01, -8.820397e+00, -84.466

3.973517e+01, -8.820405e+00, -85.259

3.973516e+01, -8.820415e+00, -90.472

3.973516e+01, -8.820423e+00, -91.694

3.973515e+01, -8.820432e+00, -90.189

3.973515e+01, -8.820440e+00, -92.503

3.973514e+01, -8.820445e+00, -94.848

3.973513e+01, -8.820450e+00, -86.649

3.973513e+01, -8.820458e+00, -96.555

3.973514e+01, -8.820467e+00, -94.24

3.973515e+01, -8.820473e+00, -89.369

3.973515e+01, -8.820483e+00, -83.002

3.973515e+01, -8.820495e+00, -81.753

3.973515e+01, -8.820507e+00, -83.742

3.973514e+01, -8.820517e+00, -84.506

3.973513e+01, -8.820527e+00, -88.761

3.973513e+01, -8.820537e+00, -88.217

3.973512e+01, -8.820545e+00, -82.308

3.973512e+01, -8.820557e+00, -80.542

3.973512e+01, -8.820568e+00, -78.489

3.973511e+01, -8.820580e+00, -81.07

3.973510e+01, -8.820590e+00, -75.455

3.973510e+01, -8.820602e+00, -82.998

3.973509e+01, -8.820610e+00, -80.008

3.973508e+01, -8.820622e+00, -74.184

3.973508e+01, -8.820633e+00, -76.475

3.973507e+01, -8.820642e+00, -77.013

3.973507e+01, -8.820652e+00, -78.226

3.973506e+01, -8.820662e+00, -78.228

3.973506e+01, -8.820673e+00, -74.182

3.973505e+01, -8.820683e+00, -78.275

3.973505e+01, -8.820695e+00, -81.84

3.973504e+01, -8.820707e+00, -80.941

3.973504e+01, -8.820718e+00, -80.395

3.973504e+01, -8.820730e+00, -84.254

3.973504e+01, -8.820742e+00, -85.998

3.973504e+01, -8.820753e+00, -84.888

3.973503e+01, -8.820767e+00, -80.108

3.973503e+01, -8.820777e+00, -85.378

3.973502e+01, -8.820790e+00, -90.815

3.973502e+01, -8.820800e+00, -89.469

3.973502e+01, -8.820810e+00, -87.655

3.973501e+01, -8.820820e+00, -96.76

3.973501e+01, -8.820830e+00, -87.985

3.973501e+01, -8.820842e+00, -95.034

3.973500e+01, -8.820853e+00, -90.934

3.973500e+01, -8.820865e+00, -94.712

3.973499e+01, -8.820878e+00, -94.617

3.973499e+01, -8.820890e+00, -94.17

3.973498e+01, -8.820903e+00, -96.779

3.973497e+01, -8.820915e+00, -95.383

3.973497e+01, -8.820925e+00, -94.628

3.973496e+01, -8.820933e+00, -92.331

3.973495e+01, -8.820940e+00, -94.129

3.973494e+01, -8.820945e+00, -96.942

3.973493e+01, -8.820952e+00, -91.819

3.973492e+01, -8.820957e+00, -92.197

3.973491e+01, -8.820962e+00, -96.757

3.973490e+01, -8.820965e+00, -93.873

3.973488e+01, -8.820970e+00, -94.213

3.973487e+01, -8.820977e+00, -97.086

3.973486e+01, -8.820982e+00, -96.7

3.973485e+01, -8.820987e+00, -96.995

3.973484e+01, -8.820990e+00, -93.609

3.973483e+01, -8.820993e+00, -96.485

3.973482e+01, -8.820997e+00, -92.548

3.973481e+01, -8.820998e+00, -96.741

3.973480e+01, -8.821002e+00, -93.865

3.973479e+01, -8.821005e+00, -94.344

3.973478e+01, -8.821005e+00, -92.74

3.973477e+01, -8.821005e+00, -94.791

3.973476e+01, -8.821005e+00, -89.233

3.973475e+01, -8.821005e+00, -91.826

3.973474e+01, -8.821007e+00, -92.208

3.973472e+01, -8.821012e+00, -96.131

3.973472e+01, -8.821020e+00, -95.407

3.973471e+01, -8.821028e+00, -93.939

3.973470e+01, -8.821038e+00, -92.345

3.973470e+01, -8.821045e+00, -91.909

3.973469e+01, -8.821053e+00, -91.12

3.973468e+01, -8.821063e+00, -96.442

3.973468e+01, -8.821073e+00, -95.919

3.973467e+01, -8.821083e+00, -95.676

3.973466e+01, -8.821092e+00, -94.985

3.973465e+01, -8.821098e+00, -93.986

3.973465e+01, -8.821105e+00, -96.937

3.973464e+01, -8.821113e+00, -94.574

3.973463e+01, -8.821118e+00, -96.849

3.973463e+01, -8.821128e+00, -96.71

3.973463e+01, -8.821138e+00, -96.799

3.973462e+01, -8.821152e+00, -97.016

3.973462e+01, -8.821162e+00, -95.757

3.973461e+01, -8.821173e+00, -97.413

3.973461e+01, -8.821185e+00, -96.766

3.973461e+01, -8.821195e+00, -97.042

3.973461e+01, -8.821202e+00, -97.129

3.973460e+01, -8.821212e+00, -96.927

3.973459e+01, -8.821218e+00, -96.884

3.973459e+01, -8.821228e+00, -96.557

3.973458e+01, -8.821238e+00, -97.099

3.973457e+01, -8.821248e+00, -96.818

3.973456e+01, -8.821257e+00, -96.33

3.973455e+01, -8.821267e+00, -96.831

3.973455e+01, -8.821275e+00, -97.059

3.973454e+01, -8.821285e+00, -96.673

3.973454e+01, -8.821297e+00, -96.787

3.973453e+01, -8.821308e+00, -96.982

3.973452e+01, -8.821318e+00, -96.644

3.973452e+01, -8.821325e+00, -97.362

3.973452e+01, -8.821335e+00, -96.276

3.973451e+01, -8.821347e+00, -96.885

3.973451e+01, -8.821360e+00, -97.294

3.973451e+01, -8.821368e+00, -97.156

3.973450e+01, -8.821377e+00, -97.184

3.973450e+01, -8.821383e+00, -96.597

3.973449e+01, -8.821392e+00, -97.319

3.973448e+01, -8.821397e+00, -96.123

3.973448e+01, -8.821408e+00, -96.702

3.973447e+01, -8.821418e+00, -97.001

3.973447e+01, -8.821425e+00, -96.7

3.973446e+01, -8.821435e+00, -97.231

3.973445e+01, -8.821440e+00, -96.394

3.973444e+01, -8.821440e+00, -96.794

3.973443e+01, -8.821440e+00, -97.124

3.973441e+01, -8.821437e+00, -96.722

3.973440e+01, -8.821432e+00, -96.203

3.973439e+01, -8.821430e+00, -97.17

3.973438e+01, -8.821423e+00, -96.764

3.973437e+01, -8.821417e+00, -96.562

3.973436e+01, -8.821413e+00, -96.689

3.973434e+01, -8.821412e+00, -97.366

3.973433e+01, -8.821407e+00, -96.352

3.973432e+01, -8.821403e+00, -97.171

3.973432e+01, -8.821402e+00, -97.5

3.973431e+01, -8.821403e+00, -96.916

3.973430e+01, -8.821402e+00, -96.542

3.973430e+01, -8.821402e+00, -96.725

3.973430e+01, -8.821400e+00, -97.383

3.973430e+01, -8.821395e+00, -96.686

3.973430e+01, -8.821393e+00, -96.777

3.973431e+01, -8.821393e+00, -93.425

3.973431e+01, -8.821400e+00, -92.629

3.973432e+01, -8.821402e+00, -93.8

3.973433e+01, -8.821400e+00, -93.544

3.973433e+01, -8.821393e+00, -93.264

3.973434e+01, -8.821385e+00, -94.868

3.973434e+01, -8.821373e+00, -96.023

3.973435e+01, -8.821363e+00, -95.597

3.973436e+01, -8.821352e+00, -95.922

3.973436e+01, -8.821342e+00, -92.326

3.973437e+01, -8.821332e+00, -94.769

3.973437e+01, -8.821323e+00, -90.466

3.973438e+01, -8.821315e+00, -96.332

3.973438e+01, -8.821310e+00, -92.729

3.973439e+01, -8.821303e+00, -89.101

3.973439e+01, -8.821293e+00, -90.402

3.973441e+01, -8.821288e+00, -88.196

3.973441e+01, -8.821282e+00, -88.443

3.973442e+01, -8.821273e+00, -91.741

3.973443e+01, -8.821265e+00, -89.249

3.973444e+01, -8.821258e+00, -88.994

3.973445e+01, -8.821250e+00, -87.381

3.973447e+01, -8.821243e+00, -91.211

3.973448e+01, -8.821235e+00, -91.118

3.973449e+01, -8.821228e+00, -93.266

3.973450e+01, -8.821220e+00, -88.439

3.973451e+01, -8.821208e+00, -85.948

3.973452e+01, -8.821197e+00, -97.059

3.973454e+01, -8.821187e+00, -94.084

3.973455e+01, -8.821178e+00, -85.892

3.973456e+01, -8.821168e+00, -97.395

3.973457e+01, -8.821158e+00, -91.663

3.973458e+01, -8.821147e+00, -94.141

3.973459e+01, -8.821133e+00, -93.895

3.973461e+01, -8.821125e+00, -92.171

3.973462e+01, -8.821115e+00, -94.13

3.973463e+01, -8.821105e+00, -93.49

3.973464e+01, -8.821092e+00, -90.513

3.973466e+01, -8.821085e+00, -88.26

3.973467e+01, -8.821080e+00, -92.667

3.973468e+01, -8.821078e+00, -86.968

3.973469e+01, -8.821075e+00, -94.603

3.973471e+01, -8.821070e+00, -88.958

3.973470e+01, -8.821062e+00, -88.802

3.973470e+01, -8.821055e+00, -93.027

3.973471e+01, -8.821045e+00, -86.626

3.973472e+01, -8.821037e+00, -91.644

3.973473e+01, -8.821028e+00, -91.184

3.973474e+01, -8.821022e+00, -91.311

3.973475e+01, -8.821013e+00, -94.887

3.973476e+01, -8.821005e+00, -87.647

3.973477e+01, -8.820997e+00, -89.559

3.973478e+01, -8.820988e+00, -91.08

3.973479e+01, -8.820983e+00, -94.208

3.973480e+01, -8.820978e+00, -96.654

3.973481e+01, -8.820975e+00, -88.272

3.973481e+01, -8.820972e+00, -86.721

3.973483e+01, -8.820967e+00, -89.641

3.973484e+01, -8.820963e+00, -87.949

3.973485e+01, -8.820958e+00, -85.241

3.973486e+01, -8.820955e+00, -87.716

3.973487e+01, -8.820952e+00, -83.81

3.973488e+01, -8.820945e+00, -86.525

3.973489e+01, -8.820940e+00, -82.549

3.973490e+01, -8.820933e+00, -86.023

3.973490e+01, -8.820927e+00, -81.879

3.973490e+01, -8.820920e+00, -81.296

3.973491e+01, -8.820913e+00, -90.81

3.973492e+01, -8.820907e+00, -89.378

3.973493e+01, -8.820900e+00, -82.309

3.973493e+01, -8.820893e+00, -84.586

3.973494e+01, -8.820883e+00, -82.94

3.973495e+01, -8.820873e+00, -78.125

3.973496e+01, -8.820867e+00, -80.523

3.973497e+01, -8.820860e+00, -80.144

3.973498e+01, -8.820853e+00, -85.235

3.973499e+01, -8.820848e+00, -97.199

3.973500e+01, -8.820842e+00, -94.259

3.973501e+01, -8.820833e+00, -82.257

3.973501e+01, -8.820822e+00, -79.929

3.973502e+01, -8.820810e+00, -73.866

3.973503e+01, -8.820800e+00, -72.372

3.973504e+01, -8.820788e+00, -78.669

3.973504e+01, -8.820777e+00, -84.751

3.973506e+01, -8.820765e+00, -77.386

3.973506e+01, -8.820755e+00, -71.067

3.973507e+01, -8.820743e+00, -71.665

3.973508e+01, -8.820733e+00, -67.952

3.973509e+01, -8.820725e+00, -70.086

3.973510e+01, -8.820713e+00, -72.65

3.973510e+01, -8.820702e+00, -73.094

3.973511e+01, -8.820695e+00, -73.932

3.973512e+01, -8.820687e+00, -82.102

3.973513e+01, -8.820675e+00, -70.58

3.973513e+01, -8.820663e+00, -73.771

3.973514e+01, -8.820652e+00, -76.944

3.973515e+01, -8.820640e+00, -77.802

3.973515e+01, -8.820630e+00, -85.915

3.973516e+01, -8.820618e+00, -92.101

3.973517e+01, -8.820610e+00, -81.643

3.973517e+01, -8.820603e+00, -88.512

3.973518e+01, -8.820602e+00, -85.677

3.973519e+01, -8.820600e+00, -89.524

3.973520e+01, -8.820595e+00, -94.072

3.973521e+01, -8.820590e+00, -94.541

3.973522e+01, -8.820587e+00, -94.185

3.973523e+01, -8.820585e+00, -96.49

3.973524e+01, -8.820585e+00, -91.606

3.973525e+01, -8.820587e+00, -89.216

3.973526e+01, -8.820590e+00, -80.522

3.973526e+01, -8.820597e+00, -89.683

3.973527e+01, -8.820602e+00, -91.13

3.973527e+01, -8.820602e+00, -93.766

3.973528e+01, -8.820602e+00, -94.093

